movieId,title,genres,combined_features
2561,True Crime (1999),Crime|Thriller,True Crime (1999) Crime|Thriller
2562,Bandits (1997),Drama,Bandits (1997) Drama
2563,Beauty (1998),Drama,Beauty (1998) Drama
2564,"Empty Mirror, The (1999)",Drama,"Empty Mirror, The (1999) Drama"
2565,"King and I, The (1956)",Musical,"King and I, The (1956) Musical"
2566,Doug's 1st Movie (1999),Animation|Children's,Doug's 1st Movie (1999) Animation|Children's
2567,EDtv (1999),Comedy,EDtv (1999) Comedy
2568,"Mod Squad, The (1999)",Action|Crime,"Mod Squad, The (1999) Action|Crime"
2569,Among Giants (1998),Drama|Romance,Among Giants (1998) Drama|Romance
2570,"Walk on the Moon, A (1999)",Drama|Romance,"Walk on the Moon, A (1999) Drama|Romance"
2571,"Matrix, The (1999)",Action|Sci-Fi|Thriller,"Matrix, The (1999) Action|Sci-Fi|Thriller"
2572,10 Things I Hate About You (1999),Comedy|Romance,10 Things I Hate About You (1999) Comedy|Romance
2573,Tango (1998),Drama,Tango (1998) Drama
2574,"Out-of-Towners, The (1999)",Comedy,"Out-of-Towners, The (1999) Comedy"
2575,"Dreamlife of Angels, The (La Vie rêvée des anges) (1998)",Drama,"Dreamlife of Angels, The (La Vie rêvée des anges) (1998) Drama"
2576,"Love, etc. (1996)",Drama,"Love, etc. (1996) Drama"
2577,Metroland (1997),Comedy|Drama,Metroland (1997) Comedy|Drama
2578,"Sticky Fingers of Time, The (1997)",Sci-Fi,"Sticky Fingers of Time, The (1997) Sci-Fi"
2579,Following (1998),Drama,Following (1998) Drama
2580,Go (1999),Crime,Go (1999) Crime
2581,Never Been Kissed (1999),Comedy|Romance,Never Been Kissed (1999) Comedy|Romance
2582,Twin Dragons (Shuang long hui) (1992),Action|Comedy,Twin Dragons (Shuang long hui) (1992) Action|Comedy
2583,Cookie's Fortune (1999),Mystery,Cookie's Fortune (1999) Mystery
2584,Foolish (1999),Comedy,Foolish (1999) Comedy
2585,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998)",Drama|Romance,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998) Drama|Romance"
2586,"Goodbye, Lover (1999)",Comedy|Crime|Thriller,"Goodbye, Lover (1999) Comedy|Crime|Thriller"
2587,Life (1999),Comedy,Life (1999) Comedy
2588,Clubland (1998),Drama,Clubland (1998) Drama
2589,Friends & Lovers (1999),Comedy|Drama|Romance,Friends & Lovers (1999) Comedy|Drama|Romance
2590,Hideous Kinky (1998),Drama,Hideous Kinky (1998) Drama
2591,Jeanne and the Perfect Guy (Jeanne et le garçon formidable) (1998),Comedy|Romance,Jeanne and the Perfect Guy (Jeanne et le garçon formidable) (1998) Comedy|Romance
2592,"Joyriders, The (1999)",Drama,"Joyriders, The (1999) Drama"
2593,"Monster, The (Il Mostro) (1994)",Comedy,"Monster, The (Il Mostro) (1994) Comedy"
2594,Open Your Eyes (Abre los ojos) (1997),Drama|Romance|Sci-Fi,Open Your Eyes (Abre los ojos) (1997) Drama|Romance|Sci-Fi
2595,Photographer (Fotoamator) (1998),Documentary,Photographer (Fotoamator) (1998) Documentary
2596,SLC Punk! (1998),Comedy|Drama,SLC Punk! (1998) Comedy|Drama
2597,Lost & Found (1999),Comedy|Romance,Lost & Found (1999) Comedy|Romance
2598,Pushing Tin (1999),Comedy,Pushing Tin (1999) Comedy
2599,Election (1999),Comedy,Election (1999) Comedy
2600,eXistenZ (1999),Action|Sci-Fi|Thriller,eXistenZ (1999) Action|Sci-Fi|Thriller
2601,"Little Bit of Soul, A (1998)",Comedy,"Little Bit of Soul, A (1998) Comedy"
2602,Mighty Peking Man (Hsing hsing wang) (1977),Adventure|Sci-Fi,Mighty Peking Man (Hsing hsing wang) (1977) Adventure|Sci-Fi
2603,Nô (1998),Drama,Nô (1998) Drama
2604,Let it Come Down: The Life of Paul Bowles (1998),Documentary,Let it Come Down: The Life of Paul Bowles (1998) Documentary
2605,Entrapment (1999),Crime|Thriller,Entrapment (1999) Crime|Thriller
2606,Idle Hands (1999),Comedy|Horror,Idle Hands (1999) Comedy|Horror
2607,Get Real (1998),Drama,Get Real (1998) Drama
2608,Heaven (1998),Thriller,Heaven (1998) Thriller
2609,"King of Masks, The (Bian Lian) (1996)",Drama,"King of Masks, The (Bian Lian) (1996) Drama"
2610,Three Seasons (1999),Drama,Three Seasons (1999) Drama
2611,"Winslow Boy, The (1998)",Drama,"Winslow Boy, The (1998) Drama"
2612,Mildred Pierce (1945),Drama,Mildred Pierce (1945) Drama
2613,Night of the Comet (1984),Action|Horror|Sci-Fi,Night of the Comet (1984) Action|Horror|Sci-Fi
2614,Chopping Mall (a.k.a. Killbots) (1986),Action|Horror|Sci-Fi,Chopping Mall (a.k.a. Killbots) (1986) Action|Horror|Sci-Fi
2615,My Science Project (1985),Adventure|Sci-Fi,My Science Project (1985) Adventure|Sci-Fi
2616,Dick Tracy (1990),Action|Crime,Dick Tracy (1990) Action|Crime
2617,"Mummy, The (1999)",Action|Adventure|Horror|Thriller,"Mummy, The (1999) Action|Adventure|Horror|Thriller"
2618,"Castle, The (1997)",Comedy,"Castle, The (1997) Comedy"
2619,Mascara (1999),Drama,Mascara (1999) Drama
2620,This Is My Father (1998),Drama|Romance,This Is My Father (1998) Drama|Romance
2621,Xiu Xiu: The Sent-Down Girl (Tian yu) (1998),Drama|Romance,Xiu Xiu: The Sent-Down Girl (Tian yu) (1998) Drama|Romance
2622,"Midsummer Night's Dream, A (1999)",Comedy|Fantasy,"Midsummer Night's Dream, A (1999) Comedy|Fantasy"
2623,Trippin' (1999),Comedy,Trippin' (1999) Comedy
2624,After Life (1998),Drama,After Life (1998) Drama
2625,Black Mask (Hak hap) (1996),Action,Black Mask (Hak hap) (1996) Action
2626,Edge of Seventeen (1998),Comedy|Drama|Romance,Edge of Seventeen (1998) Comedy|Drama|Romance
2627,Endurance (1998),Documentary|Drama,Endurance (1998) Documentary|Drama
2628,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Fantasy|Sci-Fi,Star Wars: Episode I - The Phantom Menace (1999) Action|Adventure|Fantasy|Sci-Fi
2629,"Love Letter, The (1999)",Comedy|Romance,"Love Letter, The (1999) Comedy|Romance"
2630,Besieged (L' Assedio) (1998),Drama,Besieged (L' Assedio) (1998) Drama
2631,Frogs for Snakes (1998),Comedy|Film-Noir|Thriller,Frogs for Snakes (1998) Comedy|Film-Noir|Thriller
2632,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie) (1965)",Drama,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie) (1965) Drama"
2633,"Mummy, The (1932)",Horror|Romance,"Mummy, The (1932) Horror|Romance"
2634,"Mummy, The (1959)",Horror,"Mummy, The (1959) Horror"
2635,"Mummy's Curse, The (1944)",Horror,"Mummy's Curse, The (1944) Horror"
2636,"Mummy's Ghost, The (1944)",Horror,"Mummy's Ghost, The (1944) Horror"
2637,"Mummy's Hand, The (1940)",Horror,"Mummy's Hand, The (1940) Horror"
2638,"Mummy's Tomb, The (1942)",Horror,"Mummy's Tomb, The (1942) Horror"
2639,Mommie Dearest (1981),Drama,Mommie Dearest (1981) Drama
2640,Superman (1978),Action|Adventure|Sci-Fi,Superman (1978) Action|Adventure|Sci-Fi
2641,Superman II (1980),Action|Adventure|Sci-Fi,Superman II (1980) Action|Adventure|Sci-Fi
2642,Superman III (1983),Action|Adventure|Sci-Fi,Superman III (1983) Action|Adventure|Sci-Fi
2643,Superman IV: The Quest for Peace (1987),Action|Adventure|Sci-Fi,Superman IV: The Quest for Peace (1987) Action|Adventure|Sci-Fi
2644,Dracula (1931),Horror,Dracula (1931) Horror
2645,Dracula (1958),Horror,Dracula (1958) Horror
2646,House of Dracula (1945),Horror,House of Dracula (1945) Horror
2647,House of Frankenstein (1944),Horror,House of Frankenstein (1944) Horror
2648,Frankenstein (1931),Horror,Frankenstein (1931) Horror
2649,Son of Frankenstein (1939),Horror,Son of Frankenstein (1939) Horror
2650,"Ghost of Frankenstein, The (1942)",Horror,"Ghost of Frankenstein, The (1942) Horror"
2651,Frankenstein Meets the Wolf Man (1943),Horror,Frankenstein Meets the Wolf Man (1943) Horror
2652,"Curse of Frankenstein, The (1957)",Horror,"Curse of Frankenstein, The (1957) Horror"
2653,Son of Dracula (1943),Horror,Son of Dracula (1943) Horror
2654,"Wolf Man, The (1941)",Horror,"Wolf Man, The (1941) Horror"
2655,Howling II: Your Sister Is a Werewolf (1985),Horror,Howling II: Your Sister Is a Werewolf (1985) Horror
2656,Tarantula (1955),Horror|Sci-Fi,Tarantula (1955) Horror|Sci-Fi
2657,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi,"Rocky Horror Picture Show, The (1975) Comedy|Horror|Musical|Sci-Fi"
2658,"Flying Saucer, The (1950)",Sci-Fi,"Flying Saucer, The (1950) Sci-Fi"
2659,It Came from Hollywood (1982),Comedy|Documentary,It Came from Hollywood (1982) Comedy|Documentary
2660,"Thing From Another World, The (1951)",Sci-Fi,"Thing From Another World, The (1951) Sci-Fi"
2661,It Came from Outer Space (1953),Sci-Fi,It Came from Outer Space (1953) Sci-Fi
2662,"War of the Worlds, The (1953)",Action|Sci-Fi|War,"War of the Worlds, The (1953) Action|Sci-Fi|War"
2663,It Came from Beneath the Sea (1955),Sci-Fi,It Came from Beneath the Sea (1955) Sci-Fi
2664,Invasion of the Body Snatchers (1956),Horror|Sci-Fi,Invasion of the Body Snatchers (1956) Horror|Sci-Fi
2665,Earth Vs. the Flying Saucers (1956),Sci-Fi,Earth Vs. the Flying Saucers (1956) Sci-Fi
2666,It Conquered the World (1956),Sci-Fi,It Conquered the World (1956) Sci-Fi
2667,"Mole People, The (1956)",Sci-Fi,"Mole People, The (1956) Sci-Fi"
2668,Swamp Thing (1982),Horror|Sci-Fi,Swamp Thing (1982) Horror|Sci-Fi
2669,Pork Chop Hill (1959),War,Pork Chop Hill (1959) War
2670,"Run Silent, Run Deep (1958)",War,"Run Silent, Run Deep (1958) War"
2671,Notting Hill (1999),Comedy|Romance,Notting Hill (1999) Comedy|Romance
2672,"Thirteenth Floor, The (1999)",Drama|Sci-Fi|Thriller,"Thirteenth Floor, The (1999) Drama|Sci-Fi|Thriller"
2673,Eternity and a Day (Mia eoniotita ke mia mera ) (1998),Drama,Eternity and a Day (Mia eoniotita ke mia mera ) (1998) Drama
2674,"Loss of Sexual Innocence, The (1999)",Drama,"Loss of Sexual Innocence, The (1999) Drama"
2675,Twice Upon a Yesterday (1998),Comedy|Drama|Romance,Twice Upon a Yesterday (1998) Comedy|Drama|Romance
2676,Instinct (1999),Drama|Thriller,Instinct (1999) Drama|Thriller
2677,Buena Vista Social Club (1999),Documentary,Buena Vista Social Club (1999) Documentary
2678,Desert Blue (1999),Drama,Desert Blue (1999) Drama
2679,Finding North (1999),Drama|Romance,Finding North (1999) Drama|Romance
2680,Floating (1997),Drama,Floating (1997) Drama
2681,Free Enterprise (1998),Comedy|Romance|Sci-Fi,Free Enterprise (1998) Comedy|Romance|Sci-Fi
2682,Limbo (1999),Drama,Limbo (1999) Drama
2683,Austin Powers: The Spy Who Shagged Me (1999),Comedy,Austin Powers: The Spy Who Shagged Me (1999) Comedy
2684,Taxman (1999),Comedy|Drama,Taxman (1999) Comedy|Drama
2685,"Red Dwarf, The (Le Nain rouge) (1998)",Comedy|Drama,"Red Dwarf, The (Le Nain rouge) (1998) Comedy|Drama"
2686,"Red Violin, The (Le Violon rouge) (1998)",Drama|Mystery,"Red Violin, The (Le Violon rouge) (1998) Drama|Mystery"
2687,Tarzan (1999),Animation|Children's,Tarzan (1999) Animation|Children's
2688,"General's Daughter, The (1999)",Drama|Thriller,"General's Daughter, The (1999) Drama|Thriller"
2689,Get Bruce (1999),Documentary,Get Bruce (1999) Documentary
2690,"Ideal Husband, An (1999)",Comedy,"Ideal Husband, An (1999) Comedy"
2691,"Legend of 1900, The (Leggenda del pianista sull'oceano) (1998)",Drama,"Legend of 1900, The (Leggenda del pianista sull'oceano) (1998) Drama"
2692,Run Lola Run (Lola rennt) (1998),Action|Crime|Romance,Run Lola Run (Lola rennt) (1998) Action|Crime|Romance
2693,Trekkies (1997),Documentary,Trekkies (1997) Documentary
2694,Big Daddy (1999),Comedy,Big Daddy (1999) Comedy
2695,"Boys, The (1997)",Drama,"Boys, The (1997) Drama"
2696,"Dinner Game, The (Le Dîner de cons) (1998)",Comedy,"Dinner Game, The (Le Dîner de cons) (1998) Comedy"
2697,My Son the Fanatic (1998),Comedy|Drama|Romance,My Son the Fanatic (1998) Comedy|Drama|Romance
2698,Zone 39 (1997),Sci-Fi,Zone 39 (1997) Sci-Fi
2699,Arachnophobia (1990),Action|Comedy|Sci-Fi|Thriller,Arachnophobia (1990) Action|Comedy|Sci-Fi|Thriller
2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy,"South Park: Bigger, Longer and Uncut (1999) Animation|Comedy"
2701,Wild Wild West (1999),Action|Sci-Fi|Western,Wild Wild West (1999) Action|Sci-Fi|Western
2702,Summer of Sam (1999),Drama,Summer of Sam (1999) Drama
2703,Broken Vessels (1998),Drama,Broken Vessels (1998) Drama
2704,"Lovers on the Bridge, The (Les Amants du Pont-Neuf) (1991)",Drama|Romance,"Lovers on the Bridge, The (Les Amants du Pont-Neuf) (1991) Drama|Romance"
2705,"Late August, Early September (Fin août, début septembre) (1998)",Drama,"Late August, Early September (Fin août, début septembre) (1998) Drama"
2706,American Pie (1999),Comedy,American Pie (1999) Comedy
2707,Arlington Road (1999),Thriller,Arlington Road (1999) Thriller
2708,"Autumn Tale, An (Conte d'automne) (1998)",Romance,"Autumn Tale, An (Conte d'automne) (1998) Romance"
2709,Muppets From Space (1999),Children's|Comedy,Muppets From Space (1999) Children's|Comedy
2710,"Blair Witch Project, The (1999)",Horror,"Blair Witch Project, The (1999) Horror"
2711,My Life So Far (1999),Drama,My Life So Far (1999) Drama
2712,Eyes Wide Shut (1999),Drama,Eyes Wide Shut (1999) Drama
2713,Lake Placid (1999),Horror|Thriller,Lake Placid (1999) Horror|Thriller
2714,"Wood, The (1999)",Drama,"Wood, The (1999) Drama"
2715,"Velocity of Gary, The (1998)",Comedy|Romance,"Velocity of Gary, The (1998) Comedy|Romance"
2716,Ghostbusters (1984),Comedy|Horror,Ghostbusters (1984) Comedy|Horror
2717,Ghostbusters II (1989),Comedy|Horror,Ghostbusters II (1989) Comedy|Horror
2718,Drop Dead Gorgeous (1999),Comedy,Drop Dead Gorgeous (1999) Comedy
2719,"Haunting, The (1999)",Horror|Thriller,"Haunting, The (1999) Horror|Thriller"
2720,Inspector Gadget (1999),Action|Adventure|Children's|Comedy,Inspector Gadget (1999) Action|Adventure|Children's|Comedy
2721,Trick (1999),Romance,Trick (1999) Romance
2722,Deep Blue Sea (1999),Action|Sci-Fi|Thriller,Deep Blue Sea (1999) Action|Sci-Fi|Thriller
2723,Mystery Men (1999),Action|Adventure|Comedy,Mystery Men (1999) Action|Adventure|Comedy
2724,Runaway Bride (1999),Comedy|Romance,Runaway Bride (1999) Comedy|Romance
2725,Twin Falls Idaho (1999),Drama,Twin Falls Idaho (1999) Drama
2726,"Killing, The (1956)",Crime|Film-Noir,"Killing, The (1956) Crime|Film-Noir"
2727,Killer's Kiss (1955),Film-Noir,Killer's Kiss (1955) Film-Noir
2728,Spartacus (1960),Drama,Spartacus (1960) Drama
2729,Lolita (1962),Drama,Lolita (1962) Drama
2730,Barry Lyndon (1975),Drama,Barry Lyndon (1975) Drama
2731,"400 Blows, The (Les Quatre cents coups) (1959)",Drama,"400 Blows, The (Les Quatre cents coups) (1959) Drama"
2732,Jules and Jim (Jules et Jim) (1961),Drama,Jules and Jim (Jules et Jim) (1961) Drama
2733,Vibes (1988),Adventure|Comedy,Vibes (1988) Adventure|Comedy
2734,"Mosquito Coast, The (1986)",Drama,"Mosquito Coast, The (1986) Drama"
2735,"Golden Child, The (1986)",Action|Adventure|Comedy,"Golden Child, The (1986) Action|Adventure|Comedy"
2736,Brighton Beach Memoirs (1986),Comedy,Brighton Beach Memoirs (1986) Comedy
2737,Assassination (1987),Action,Assassination (1987) Action
2738,Crimes of the Heart (1986),Comedy|Drama,Crimes of the Heart (1986) Comedy|Drama
2739,"Color Purple, The (1985)",Drama,"Color Purple, The (1985) Drama"
2740,"Kindred, The (1986)",Horror,"Kindred, The (1986) Horror"
2741,No Mercy (1986),Action|Thriller,No Mercy (1986) Action|Thriller
2742,Ménage (Tenue de soirée) (1986),Comedy|Drama,Ménage (Tenue de soirée) (1986) Comedy|Drama
2743,Native Son (1986),Drama,Native Son (1986) Drama
2744,Otello (1986),Drama,Otello (1986) Drama
2745,"Mission, The (1986)",Drama,"Mission, The (1986) Drama"
2746,Little Shop of Horrors (1986),Comedy|Horror|Musical,Little Shop of Horrors (1986) Comedy|Horror|Musical
2747,"Little Shop of Horrors, The (1960)",Comedy|Horror,"Little Shop of Horrors, The (1960) Comedy|Horror"
2748,Allan Quartermain and the Lost City of Gold (1987),Action|Adventure,Allan Quartermain and the Lost City of Gold (1987) Action|Adventure
2749,"Morning After, The (1986)",Drama|Mystery,"Morning After, The (1986) Drama|Mystery"
2750,Radio Days (1987),Comedy|Drama,Radio Days (1987) Comedy|Drama
2751,From the Hip (1987),Comedy,From the Hip (1987) Comedy
2752,Outrageous Fortune (1987),Comedy|Mystery,Outrageous Fortune (1987) Comedy|Mystery
2753,"Bedroom Window, The (1987)",Thriller,"Bedroom Window, The (1987) Thriller"
2754,Deadtime Stories (1987),Horror,Deadtime Stories (1987) Horror
2755,Light of Day (1987),Drama,Light of Day (1987) Drama
2756,Wanted: Dead or Alive (1987),Action,Wanted: Dead or Alive (1987) Action
2757,Frances (1982),Drama,Frances (1982) Drama
2758,Plenty (1985),Drama,Plenty (1985) Drama
2759,Dick (1999),Comedy,Dick (1999) Comedy
2760,"Gambler, The (A Játékos) (1997)",Drama,"Gambler, The (A Játékos) (1997) Drama"
2761,"Iron Giant, The (1999)",Animation|Children's,"Iron Giant, The (1999) Animation|Children's"
2762,"Sixth Sense, The (1999)",Thriller,"Sixth Sense, The (1999) Thriller"
2763,"Thomas Crown Affair, The (1999)",Action|Thriller,"Thomas Crown Affair, The (1999) Action|Thriller"
2764,"Thomas Crown Affair, The (1968)",Crime|Drama|Thriller,"Thomas Crown Affair, The (1968) Crime|Drama|Thriller"
2765,"Acid House, The (1998)",Comedy|Drama,"Acid House, The (1998) Comedy|Drama"
2766,"Adventures of Sebastian Cole, The (1998)",Comedy|Drama,"Adventures of Sebastian Cole, The (1998) Comedy|Drama"
2767,Illuminata (1998),Comedy,Illuminata (1998) Comedy
2768,Stiff Upper Lips (1998),Comedy,Stiff Upper Lips (1998) Comedy
2769,"Yards, The (1999)",Crime|Mystery,"Yards, The (1999) Crime|Mystery"
2770,Bowfinger (1999),Comedy,Bowfinger (1999) Comedy
2771,Brokedown Palace (1999),Drama,Brokedown Palace (1999) Drama
2772,Detroit Rock City (1999),Comedy,Detroit Rock City (1999) Comedy
2773,Alice and Martin (Alice et Martin) (1998),Drama,Alice and Martin (Alice et Martin) (1998) Drama
2774,Better Than Chocolate (1999),Comedy|Romance,Better Than Chocolate (1999) Comedy|Romance
2775,Head On (1998),Drama,Head On (1998) Drama
2776,"Marcello Mastroianni: I Remember Yes, I Remember (1997)",Documentary,"Marcello Mastroianni: I Remember Yes, I Remember (1997) Documentary"
2777,Cobra (1925),Drama,Cobra (1925) Drama
2778,Never Talk to Strangers (1995),Thriller,Never Talk to Strangers (1995) Thriller
2779,Heaven Can Wait (1978),Comedy,Heaven Can Wait (1978) Comedy
2780,"Raven, The (1963)",Comedy|Horror,"Raven, The (1963) Comedy|Horror"
2781,"Tingler, The (1959)",Horror,"Tingler, The (1959) Horror"
2782,Pit and the Pendulum (1961),Horror,Pit and the Pendulum (1961) Horror
2783,"Tomb of Ligeia, The (1965)",Horror,"Tomb of Ligeia, The (1965) Horror"
2784,"Masque of the Red Death, The (1964)",Horror,"Masque of the Red Death, The (1964) Horror"
2785,Tales of Terror (1962),Horror,Tales of Terror (1962) Horror
2786,Haunted Honeymoon (1986),Comedy,Haunted Honeymoon (1986) Comedy
2787,Cat's Eye (1985),Horror,Cat's Eye (1985) Horror
2788,And Now for Something Completely Different (1971),Comedy,And Now for Something Completely Different (1971) Comedy
2789,Damien: Omen II (1978),Horror,Damien: Omen II (1978) Horror
2790,"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",Horror,"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981) Horror"
2791,Airplane! (1980),Comedy,Airplane! (1980) Comedy
2792,Airplane II: The Sequel (1982),Comedy,Airplane II: The Sequel (1982) Comedy
2793,"American Werewolf in Paris, An (1997)",Comedy|Horror,"American Werewolf in Paris, An (1997) Comedy|Horror"
2794,European Vacation (1985),Comedy,European Vacation (1985) Comedy
2795,Vacation (1983),Comedy,Vacation (1983) Comedy
2796,Funny Farm (1988),Comedy,Funny Farm (1988) Comedy
2797,Big (1988),Comedy|Fantasy,Big (1988) Comedy|Fantasy
2798,Problem Child (1990),Comedy,Problem Child (1990) Comedy
2799,Problem Child 2 (1991),Comedy,Problem Child 2 (1991) Comedy
2800,Little Nemo: Adventures in Slumberland (1992),Animation|Children's,Little Nemo: Adventures in Slumberland (1992) Animation|Children's
